holding_id,sec16_otherproducts__id,s16q02a,s16q02b,s16q03,s16q03_unit,s16q04,s16q05,s16q06d,s16q06e
01-06-32-28,Animal dung from ruminants and poultry,,,,,No,,,
01-06-34-31,Animal dung from ruminants and poultry,,,,,No,,,
01-06-44-04,Animal dung from ruminants and poultry,,,,,No,,,
01-06-70-06,Animal dung from ruminants and poultry,,,,,No,,,
01-07-29-70,Animal dung from ruminants and poultry,,,,,No,,,
01-07-76-07,Animal dung from ruminants and poultry,,,,,No,,,
01-08-05-43,Animal dung from ruminants and poultry,,,,,No,,,
01-08-23-03,Animal dung from ruminants and poultry,,,,,No,,,
01-08-23-28,Animal dung from ruminants and poultry,,,,,No,,,
01-08-38-56,Animal dung from ruminants and poultry,,,,,No,,,
01-09-83-35,Animal dung from ruminants and poultry,,,,,No,,,
01-10-07-15,Animal dung from ruminants and poultry,,,,,No,,,
01-10-14-76,Animal dung from ruminants and poultry,,,,,No,,,
01-10-26-26,Animal dung from ruminants and poultry,,,,,Yes,,,8667
01-10-71-52,Animal dung from ruminants and poultry,,,,,No,,,
01-12-03-74,Animal dung from ruminants and poultry,,,,,No,,,
01-12-46-14,Animal dung from ruminants and poultry,,,,,No,,,
01-12-51-12,Animal dung from ruminants and poultry,,,,,No,,,
01-12-57-85,Animal dung from ruminants and poultry,,,,,No,,,
01-12-71-21,Animal dung from ruminants and poultry,,,,,No,,,
01-12-97-46,Animal dung from ruminants and poultry,,,,,No,,,
01-13-18-21,Animal dung from ruminants and poultry,,,,,No,,,
01-13-46-81,Animal dung from ruminants and poultry,,,,,No,,,
01-13-85-73,Animal dung from ruminants and poultry,,,,,No,,,
01-14-06-03,Animal dung from ruminants and poultry,,,,,No,,,
01-14-49-14,Animal dung from ruminants and poultry,,,,,No,,,
01-14-69-99,Animal dung from ruminants and poultry,,,,,No,,,
01-14-74-33,Animal dung from ruminants and poultry,,,,,No,,,
01-14-84-34,Animal dung from ruminants and poultry,,,,,No,,,
01-15-00-37,Animal dung from ruminants and poultry,,,,,No,,,
01-15-07-06,Animal dung from ruminants and poultry,,,,,No,,,
01-15-49-86,Animal dung from ruminants and poultry,,,,,No,,,
01-16-23-67,Animal dung from ruminants and poultry,,,,,Yes,,,10000
01-16-34-36,Animal dung from ruminants and poultry,,,,,No,,,
01-16-58-63,Animal dung from ruminants and poultry,,,,,No,,,
01-16-62-93,Animal dung from ruminants and poultry,,,,,No,,,
01-16-70-97,Animal dung from ruminants and poultry,,,,,No,,,
01-16-71-12,Animal dung from ruminants and poultry,,,,,No,,,
01-16-75-28,Animal dung from ruminants and poultry,,,,,No,,,
01-16-84-33,Animal dung from ruminants and poultry,,,,,No,,,
01-16-88-46,Animal dung from ruminants and poultry,,,,,No,,,
01-17-10-02,Animal dung from ruminants and poultry,,,,,No,,,
01-17-64-41,Animal dung from ruminants and poultry,,,,,No,,,
01-17-87-89,Animal dung from ruminants and poultry,,,,,No,,,
01-18-01-01,Animal dung from ruminants and poultry,,,,,No,,,
01-18-32-33,Sting/Stingless bee honey,2,0,20,KG,Yes,20,9500,
01-18-32-86,Animal dung from ruminants and poultry,,,,,No,,,
01-18-62-50,Animal dung from ruminants and poultry,,,,,No,,,
01-18-66-20,Animal dung from ruminants and poultry,,,,,No,,,
01-18-75-22,Animal dung from ruminants and poultry,,,,,No,,,
01-19-11-49,Animal dung from ruminants and poultry,,,,,No,,,
01-19-18-90,Animal dung from ruminants and poultry,,,,,No,,,
01-19-27-00,Animal dung from ruminants and poultry,,,,,No,,,
01-19-38-89,Animal dung from ruminants and poultry,,,,,No,,,
01-19-43-80,Animal dung from ruminants and poultry,,,,,No,,,
01-19-75-92,Animal dung from ruminants and poultry,,,,,No,,,
01-19-91-32,Animal dung from ruminants and poultry,,,,,No,,,
01-20-96-09,Animal dung from ruminants and poultry,,,,,No,,,
01-21-31-51,Animal dung from ruminants and poultry,,,,,No,,,
01-21-75-52,Animal dung from ruminants and poultry,,,,,No,,,
01-21-96-98,Animal dung from ruminants and poultry,,,,,No,,,
01-22-41-93,Animal dung from ruminants and poultry,,,,,No,,,
01-23-03-70,Animal dung from ruminants and poultry,,,,,No,,,
01-23-25-13,Animal dung from ruminants and poultry,,,,,No,,,
01-23-74-95,Animal dung from ruminants and poultry,,,,,No,,,
01-23-92-25,Animal dung from ruminants and poultry,,,,,No,,,
01-24-18-93,Animal dung from ruminants and poultry,,,,,No,,,
01-24-21-10,Animal dung from ruminants and poultry,,,,,No,,,
01-24-39-02,Animal dung from ruminants and poultry,,,,,No,,,
01-24-42-37,Animal dung from ruminants and poultry,,,,,No,,,
01-24-72-32,Animal dung from ruminants and poultry,,,,,No,,,
01-24-90-54,Animal dung from ruminants and poultry,,,,,No,,,
01-25-03-95,Animal dung from ruminants and poultry,,,,,No,,,
01-25-32-86,Animal dung from ruminants and poultry,,,,,No,,,
01-25-69-00,Animal dung from ruminants and poultry,,,,,No,,,
01-25-97-23,Animal dung from ruminants and poultry,,,,,No,,,
01-25-99-68,Animal dung from ruminants and poultry,,,,,No,,,
01-26-21-29,Animal dung from ruminants and poultry,,,,,No,,,
01-26-56-07,Animal dung from ruminants and poultry,,,,,No,,,
01-26-72-66,Animal dung from ruminants and poultry,,,,,No,,,
01-26-73-64,Animal dung from ruminants and poultry,,,,,No,,,
01-26-93-25,Animal dung from ruminants and poultry,,,,,No,,,
01-27-11-48,Animal dung from ruminants and poultry,,,,,No,,,
01-27-30-20,Animal dung from ruminants and poultry,,,,,No,,,
01-27-63-11,Animal dung from ruminants and poultry,,,,,No,,,
01-27-91-48,Animal dung from ruminants and poultry,,,,,Yes,,,286667
01-28-21-44,Animal dung from ruminants and poultry,,,,,No,,,
01-28-33-33,Animal dung from ruminants and poultry,,,,,No,,,
01-29-08-32,Animal dung from ruminants and poultry,,,,,No,,,
01-29-48-53,Animal dung from ruminants and poultry,,,,,No,,,
01-29-94-70,Animal dung from ruminants and poultry,,,,,No,,,
01-30-75-48,Animal dung from ruminants and poultry,,,,,No,,,
01-31-03-23,Animal dung from ruminants and poultry,,,,,No,,,
01-31-49-82,Animal dung from ruminants and poultry,,,,,No,,,
01-31-52-09,Animal dung from ruminants and poultry,,,,,No,,,
01-31-75-08,Animal dung from ruminants and poultry,,,,,No,,,
01-31-94-70,Sting/Stingless bee honey,8,0,20,Litres,Yes,10,5000,
01-32-09-84,Animal dung from ruminants and poultry,,,,,No,,,
01-32-15-83,Animal dung from ruminants and poultry,,,,,No,,,
01-32-29-87,Animal dung from ruminants and poultry,,,,,No,,,
01-32-79-17,Animal dung from ruminants and poultry,,,,,No,,,
01-32-85-79,Animal dung from ruminants and poultry,,,,,No,,,
01-33-09-00,Animal dung from ruminants and poultry,,,,,No,,,
01-33-27-42,Animal dung from ruminants and poultry,,,,,No,,,
01-33-54-40,Sting/Stingless bee honey,1,0,2,Litres,No,,,
01-33-59-68,Animal dung from ruminants and poultry,,,,,No,,,
01-33-65-20,Animal dung from ruminants and poultry,,,,,No,,,
01-33-93-27,Animal dung from ruminants and poultry,,,,,No,,,
01-33-94-40,Animal dung from ruminants and poultry,,,,,No,,,
01-34-02-53,Animal dung from ruminants and poultry,,,,,No,,,
01-34-05-07,Animal dung from ruminants and poultry,,,,,No,,,
01-34-07-07,Animal dung from ruminants and poultry,,,,,No,,,
01-34-08-31,Animal dung from ruminants and poultry,,,,,No,,,
01-34-20-80,Animal dung from ruminants and poultry,,,,,No,,,
01-34-28-34,Animal dung from ruminants and poultry,,,,,No,,,
01-34-74-36,Animal dung from ruminants and poultry,,,,,No,,,
01-34-96-55,Sting/Stingless bee honey,5,0,15,Litres,No,,,
01-35-15-10,Animal dung from ruminants and poultry,,,,,Yes,,,18333
01-35-27-76,Animal dung from ruminants and poultry,,,,,No,,,
01-35-36-87,Animal dung from ruminants and poultry,,,,,No,,,
01-35-85-50,Animal dung from ruminants and poultry,,,,,No,,,
01-36-20-33,Animal dung from ruminants and poultry,,,,,No,,,
01-37-88-37,Animal dung from ruminants and poultry,,,,,No,,,
01-38-22-19,Animal dung from ruminants and poultry,,,,,No,,,
01-38-51-21,Animal dung from ruminants and poultry,,,,,No,,,
01-38-55-26,Animal dung from ruminants and poultry,,,,,No,,,
01-38-85-59,Animal dung from ruminants and poultry,,,,,No,,,
01-39-15-53,Sting/Stingless bee honey,2,0,5,Litres,No,,,
01-39-18-63,Animal dung from ruminants and poultry,,,,,No,,,
01-39-23-63,Animal dung from ruminants and poultry,,,,,No,,,
01-39-31-70,Animal dung from ruminants and poultry,,,,,No,,,
01-39-81-60,Animal dung from ruminants and poultry,,,,,No,,,
01-39-92-17,Animal dung from ruminants and poultry,,,,,No,,,
01-39-93-64,Animal dung from ruminants and poultry,,,,,No,,,
01-40-51-36,Animal dung from ruminants and poultry,,,,,No,,,
01-41-36-44,Animal dung from ruminants and poultry,,,,,No,,,
01-41-51-38,Animal dung from ruminants and poultry,,,,,No,,,
01-41-59-60,Animal dung from ruminants and poultry,,,,,No,,,
01-42-21-21,Animal dung from ruminants and poultry,,,,,No,,,
01-42-34-45,Animal dung from ruminants and poultry,,,,,No,,,
01-42-65-11,Sting/Stingless bee honey,150,0,200,Litres,Yes,200,5667,
01-42-75-87,Animal dung from ruminants and poultry,,,,,No,,,
01-42-78-24,Animal dung from ruminants and poultry,,,,,No,,,
01-42-79-99,Animal dung from ruminants and poultry,,,,,No,,,
01-43-18-17,Animal dung from ruminants and poultry,,,,,No,,,
01-43-38-45,Animal dung from ruminants and poultry,,,,,No,,,
01-43-97-65,Animal dung from ruminants and poultry,,,,,No,,,
01-43-99-85,Animal dung from ruminants and poultry,,,,,No,,,
01-44-23-37,Animal dung from ruminants and poultry,,,,,No,,,
01-44-50-52,Animal dung from ruminants and poultry,,,,,No,,,
01-44-78-56,Animal dung from ruminants and poultry,,,,,No,,,
01-45-22-80,Animal dung from ruminants and poultry,,,,,No,,,
01-46-24-50,Animal dung from ruminants and poultry,,,,,No,,,
01-46-46-71,Animal dung from ruminants and poultry,,,,,No,,,
01-46-96-99,Animal dung from ruminants and poultry,,,,,No,,,
01-47-06-16,Animal dung from ruminants and poultry,,,,,No,,,
01-47-22-98,Animal dung from ruminants and poultry,,,,,No,,,
01-47-32-97,Animal dung from ruminants and poultry,,,,,No,,,
01-47-55-64,Animal dung from ruminants and poultry,,,,,No,,,
01-47-93-88,Animal dung from ruminants and poultry,,,,,No,,,
01-48-00-05,Animal dung from ruminants and poultry,,,,,No,,,
01-48-15-28,Animal dung from ruminants and poultry,,,,,No,,,
01-49-88-14,Animal dung from ruminants and poultry,,,,,No,,,
01-50-02-75,Animal dung from ruminants and poultry,,,,,No,,,
01-50-36-19,Animal dung from ruminants and poultry,,,,,No,,,
01-50-53-93,Animal dung from ruminants and poultry,,,,,No,,,
01-50-98-69,Animal dung from ruminants and poultry,,,,,No,,,
01-51-81-86,Animal dung from ruminants and poultry,,,,,Yes,,,58000
01-52-09-68,Animal dung from ruminants and poultry,,,,,No,,,
01-52-26-75,Animal dung from ruminants and poultry,,,,,No,,,
01-52-42-93,Animal dung from ruminants and poultry,,,,,No,,,
01-52-59-05,Animal dung from ruminants and poultry,,,,,No,,,
01-52-67-21,Animal dung from ruminants and poultry,,,,,Yes,,,143333
01-52-80-20,Animal dung from ruminants and poultry,,,,,No,,,
01-53-15-38,Animal dung from ruminants and poultry,,,,,Yes,,,80000
01-53-23-17,Animal dung from ruminants and poultry,,,,,No,,,
01-54-45-88,Animal dung from ruminants and poultry,,,,,No,,,
01-54-47-45,Animal dung from ruminants and poultry,,,,,No,,,
01-54-53-47,Animal dung from ruminants and poultry,,,,,No,,,
01-54-68-65,Animal dung from ruminants and poultry,,,,,No,,,
01-54-72-48,Animal dung from ruminants and poultry,,,,,No,,,
01-55-01-71,Animal dung from ruminants and poultry,,,,,No,,,
01-55-34-07,Animal dung from ruminants and poultry,,,,,No,,,
01-55-42-56,Animal dung from ruminants and poultry,,,,,No,,,
01-56-17-23,Animal dung from ruminants and poultry,,,,,No,,,
01-56-40-14,Animal dung from ruminants and poultry,,,,,Yes,,,46667
01-56-50-47,Animal dung from ruminants and poultry,,,,,No,,,
01-56-78-37,Animal dung from ruminants and poultry,,,,,No,,,
01-56-87-49,Animal dung from ruminants and poultry,,,,,No,,,
01-57-38-50,Animal dung from ruminants and poultry,,,,,No,,,
01-57-51-40,Animal dung from ruminants and poultry,,,,,No,,,
01-57-55-79,Animal dung from ruminants and poultry,,,,,No,,,
01-58-04-34,Animal dung from ruminants and poultry,,,,,No,,,
01-58-51-49,Animal dung from ruminants and poultry,,,,,No,,,
01-58-89-20,Animal dung from ruminants and poultry,,,,,No,,,
01-58-97-77,Animal dung from ruminants and poultry,,,,,No,,,
01-59-04-88,Animal dung from ruminants and poultry,,,,,No,,,
01-59-96-12,Animal dung from ruminants and poultry,,,,,No,,,
01-60-33-51,Animal dung from ruminants and poultry,,,,,Yes,,,1267
01-60-44-33,Animal dung from ruminants and poultry,,,,,No,,,
01-60-52-41,Animal dung from ruminants and poultry,,,,,No,,,
01-60-72-74,Animal dung from ruminants and poultry,,,,,No,,,
01-61-15-05,Animal dung from ruminants and poultry,,,,,No,,,
01-61-38-37,Animal dung from ruminants and poultry,,,,,No,,,
01-61-50-49,Animal dung from ruminants and poultry,,,,,No,,,
01-61-92-69,Animal dung from ruminants and poultry,,,,,No,,,
01-62-43-96,Animal dung from ruminants and poultry,,,,,No,,,
01-62-92-60,Animal dung from ruminants and poultry,,,,,No,,,
01-62-99-00,Animal dung from ruminants and poultry,,,,,No,,,
01-63-19-37,Animal dung from ruminants and poultry,,,,,No,,,
01-63-20-06,Animal dung from ruminants and poultry,,,,,No,,,
01-63-26-96,Animal dung from ruminants and poultry,,,,,No,,,
01-63-41-04,Animal dung from ruminants and poultry,,,,,No,,,
01-63-49-16,Animal dung from ruminants and poultry,,,,,No,,,
01-63-97-65,Animal dung from ruminants and poultry,,,,,No,,,
01-64-03-61,Animal dung from ruminants and poultry,,,,,No,,,
01-64-07-45,Animal dung from ruminants and poultry,,,,,No,,,
01-64-13-26,Animal dung from ruminants and poultry,,,,,No,,,
01-64-35-74,Animal dung from ruminants and poultry,,,,,No,,,
01-64-42-60,Animal dung from ruminants and poultry,,,,,No,,,
01-65-17-45,Animal dung from ruminants and poultry,,,,,No,,,
01-65-23-64,Animal dung from ruminants and poultry,,,,,No,,,
01-65-27-76,Sting/Stingless bee honey,11,0,6,Litres,No,,,
01-65-35-68,Animal dung from ruminants and poultry,,,,,No,,,
01-65-40-15,Animal dung from ruminants and poultry,,,,,No,,,
01-65-70-55,Animal dung from ruminants and poultry,,,,,No,,,
01-66-12-17,Animal dung from ruminants and poultry,,,,,No,,,
01-66-41-46,Animal dung from ruminants and poultry,,,,,Yes,,,2500
01-66-69-77,Animal dung from ruminants and poultry,,,,,No,,,
01-66-93-11,Animal dung from ruminants and poultry,,,,,No,,,
01-67-27-27,Sting/Stingless bee honey,1,0,15,KG,Yes,12,10000,
01-67-27-27,Animal dung from ruminants and poultry,,,,,No,,,
01-67-69-75,Animal dung from ruminants and poultry,,,,,No,,,
01-67-99-19,Animal dung from ruminants and poultry,,,,,No,,,
01-68-42-27,Animal dung from ruminants and poultry,,,,,No,,,
01-68-54-24,Animal dung from ruminants and poultry,,,,,No,,,
01-68-61-62,Animal dung from ruminants and poultry,,,,,No,,,
01-69-03-84,Animal dung from ruminants and poultry,,,,,No,,,
01-69-13-73,Animal dung from ruminants and poultry,,,,,No,,,
01-69-46-74,Animal dung from ruminants and poultry,,,,,No,,,
01-69-52-20,Animal dung from ruminants and poultry,,,,,No,,,
01-69-97-71,Animal dung from ruminants and poultry,,,,,No,,,
01-70-04-50,Animal dung from ruminants and poultry,,,,,Yes,,,18333
01-70-37-43,Animal dung from ruminants and poultry,,,,,No,,,
01-70-69-09,Animal dung from ruminants and poultry,,,,,No,,,
01-71-04-12,Animal dung from ruminants and poultry,,,,,No,,,
01-71-07-40,Animal dung from ruminants and poultry,,,,,No,,,
01-71-29-51,Animal dung from ruminants and poultry,,,,,No,,,
01-71-42-43,Sting/Stingless bee honey,3,0,30,KG,Yes,20,5000,
01-71-48-86,Animal dung from ruminants and poultry,,,,,No,,,
01-72-09-04,Animal dung from ruminants and poultry,,,,,Yes,,,116000
01-72-54-16,Sting/Stingless bee honey,4,4,20,Litres,No,,,
01-72-87-45,Animal dung from ruminants and poultry,,,,,No,,,
01-73-27-15,Animal dung from ruminants and poultry,,,,,Yes,,,24667
01-73-72-44,Animal dung from ruminants and poultry,,,,,No,,,
01-74-14-37,Animal dung from ruminants and poultry,,,,,No,,,
01-74-15-44,Animal dung from ruminants and poultry,,,,,No,,,
01-75-10-22,Animal dung from ruminants and poultry,,,,,No,,,
01-75-11-38,Animal dung from ruminants and poultry,,,,,No,,,
01-75-40-92,Animal dung from ruminants and poultry,,,,,No,,,
01-75-50-90,Animal dung from ruminants and poultry,,,,,No,,,
01-75-91-19,Animal dung from ruminants and poultry,,,,,No,,,
01-76-11-78,Animal dung from ruminants and poultry,,,,,No,,,
01-76-37-05,Animal dung from ruminants and poultry,,,,,No,,,
01-76-40-69,Animal dung from ruminants and poultry,,,,,No,,,
01-76-90-15,Animal dung from ruminants and poultry,,,,,No,,,
01-77-84-05,Animal dung from ruminants and poultry,,,,,No,,,
01-77-90-48,Sting/Stingless bee honey,150,0,80,Litres,Yes,78,3000,
01-78-17-27,Animal dung from ruminants and poultry,,,,,No,,,
01-78-28-29,Animal dung from ruminants and poultry,,,,,No,,,
01-78-72-06,Animal dung from ruminants and poultry,,,,,Yes,,,93333
01-78-81-75,Animal dung from ruminants and poultry,,,,,No,,,
01-78-83-20,Animal dung from ruminants and poultry,,,,,No,,,
01-78-87-75,Animal dung from ruminants and poultry,,,,,No,,,
01-78-94-52,Animal dung from ruminants and poultry,,,,,No,,,
01-79-25-06,Animal dung from ruminants and poultry,,,,,No,,,
01-79-25-31,Animal dung from ruminants and poultry,,,,,No,,,
01-79-55-30,Animal dung from ruminants and poultry,,,,,No,,,
01-79-85-92,Animal dung from ruminants and poultry,,,,,No,,,
01-80-06-65,Animal dung from ruminants and poultry,,,,,No,,,
01-80-33-16,Animal dung from ruminants and poultry,,,,,No,,,
01-80-93-61,Animal dung from ruminants and poultry,,,,,No,,,
01-81-03-83,Animal dung from ruminants and poultry,,,,,No,,,
01-81-37-22,Animal dung from ruminants and poultry,,,,,No,,,
01-81-59-51,Animal dung from ruminants and poultry,,,,,Yes,,,116000
01-81-71-77,Animal dung from ruminants and poultry,,,,,No,,,
01-81-92-62,Animal dung from ruminants and poultry,,,,,No,,,
01-81-96-96,Animal dung from ruminants and poultry,,,,,No,,,
01-82-77-73,Animal dung from ruminants and poultry,,,,,No,,,
01-83-07-23,Animal dung from ruminants and poultry,,,,,No,,,
01-83-48-91,Animal dung from ruminants and poultry,,,,,No,,,
01-83-71-17,Animal dung from ruminants and poultry,,,,,No,,,
01-83-89-17,Animal dung from ruminants and poultry,,,,,No,,,
01-83-89-29,Animal dung from ruminants and poultry,,,,,No,,,
01-84-16-28,Animal dung from ruminants and poultry,,,,,No,,,
01-84-37-31,Animal dung from ruminants and poultry,,,,,No,,,
01-85-28-52,Sting/Stingless bee honey,80,0,160,Litres,Yes,160,5000,
01-85-58-03,Animal dung from ruminants and poultry,,,,,No,,,
01-85-84-56,Animal dung from ruminants and poultry,,,,,No,,,
01-85-86-36,Animal dung from ruminants and poultry,,,,,No,,,
01-86-16-71,Animal dung from ruminants and poultry,,,,,No,,,
01-86-21-04,Animal dung from ruminants and poultry,,,,,No,,,
01-86-56-47,Animal dung from ruminants and poultry,,,,,No,,,
01-88-29-66,Animal dung from ruminants and poultry,,,,,No,,,
01-88-69-48,Animal dung from ruminants and poultry,,,,,No,,,
01-89-09-78,Animal dung from ruminants and poultry,,,,,Yes,,,15000
01-89-80-63,Animal dung from ruminants and poultry,,,,,No,,,
01-89-89-32,Animal dung from ruminants and poultry,,,,,No,,,
01-90-32-02,Animal dung from ruminants and poultry,,,,,No,,,
01-90-44-14,Animal dung from ruminants and poultry,,,,,No,,,
