holding_id,holding_type,mainland_zanzibar,region,stratum_id,ea_id,weight,s2q10__1,s2q10__2,s2q10__3,s2q10__4,s2q10__5,s2q10__6,s2q10__7,s20q08,s20q09
04-79-66-58,Household,"Mainland, Tanzania",Dodoma,351,5421,941,No,No,No,No,No,No,Yes,No,
04-79-76-25,Household,"Mainland, Tanzania",Mwanza,275,2319,529,No,No,No,No,No,No,Yes,,
04-79-77-11,Household,"Mainland, Tanzania",Shinyanga,744,1330,1097,No,No,No,No,No,No,Yes,No,
04-79-77-62,Household,"Mainland, Tanzania",Tanga,981,7444,491,No,No,No,No,No,No,Yes,No,
04-79-82-34,Household,"Mainland, Tanzania",Dodoma,351,2765,849,No,No,No,No,No,No,Yes,No,
04-79-84-14,Household,"Mainland, Tanzania",Mtwara,265,4936,1091,No,No,No,No,No,No,Yes,,
04-80-19-04,Household,"Mainland, Tanzania",Arusha,792,6424,840,No,No,No,No,No,No,Yes,No,
04-80-33-33,Household,"Mainland, Tanzania",Tabora,447,1200,577,No,No,No,No,No,No,Yes,,
04-80-48-37,Household,"Mainland, Tanzania",Iringa,789,6346,455,No,No,No,No,No,No,Yes,No,
04-80-61-23,Household,"Mainland, Tanzania",Katavi,856,7302,613,No,No,No,No,No,No,Yes,No,
04-80-64-78,Household,Zanzibar,Mjini Magharibi,533,2219,316,No,No,No,No,No,No,Yes,No,
04-80-78-81,Household,"Mainland, Tanzania",Songwe,745,2567,211,No,No,No,No,No,No,Yes,No,
04-80-82-38,Household,"Mainland, Tanzania",Singida,788,3853,445,No,No,No,No,No,Yes,No,Yes,1
04-80-88-39,Household,"Mainland, Tanzania",Pwani,626,1073,495,No,No,No,No,No,No,Yes,,
04-80-89-47,Household,"Mainland, Tanzania",Geita,958,5979,283,No,No,No,No,No,Yes,No,No,
04-80-89-54,Household,Zanzibar,Kaskazini Pemba,518,8439,82,No,No,No,No,No,Yes,No,No,
04-80-91-69,Household,"Mainland, Tanzania",Tanga,657,3157,310,No,No,No,No,No,No,Yes,No,
04-81-25-20,Household,"Mainland, Tanzania",Kigoma,397,9506,1016,No,No,No,No,No,No,Yes,No,
04-81-30-09,Household,Zanzibar,Kaskazini Unguja,145,8372,74,No,No,No,No,No,No,Yes,No,
04-81-30-89,Household,Zanzibar,Kaskazini Pemba,842,3951,63,No,No,No,No,No,No,Yes,,
04-81-51-10,Household,"Mainland, Tanzania",Arusha,212,1447,283,No,No,No,No,No,No,Yes,No,
04-81-61-79,Household,"Mainland, Tanzania",Arusha,612,6622,518,No,No,No,No,No,No,Yes,No,
04-81-72-36,Household,"Mainland, Tanzania",Geita,958,7976,377,No,No,No,No,No,No,Yes,,
04-81-90-48,Household,"Mainland, Tanzania",Songwe,867,1110,484,No,No,No,No,No,No,Yes,No,
04-82-02-22,Household,"Mainland, Tanzania",Songwe,867,8950,552,No,No,No,No,No,No,Yes,No,
04-82-02-41,Household,"Mainland, Tanzania",Dodoma,302,6460,413,No,No,No,No,No,No,Yes,No,
04-82-18-82,Household,"Mainland, Tanzania",Tabora,289,8835,324,No,No,No,No,No,No,Yes,No,
04-82-27-78,Household,"Mainland, Tanzania",Iringa,739,9165,339,No,No,No,No,No,No,Yes,No,
04-82-31-57,Household,"Mainland, Tanzania",Geita,216,7870,247,No,No,No,No,No,No,Yes,No,
04-82-54-81,Household,"Mainland, Tanzania",Simiyu,563,5884,403,No,No,No,No,No,No,Yes,,
04-82-95-57,Household,"Mainland, Tanzania",Mtwara,984,5283,682,No,No,No,No,No,No,Yes,,
04-82-99-77,Household,"Mainland, Tanzania",Tanga,981,1665,594,No,No,No,No,No,No,Yes,,
04-83-16-61,Household,"Mainland, Tanzania",Simiyu,350,6158,445,No,No,No,No,No,No,Yes,No,
04-83-21-92,Household,"Mainland, Tanzania",Geita,301,5475,870,No,No,No,No,No,No,Yes,No,
04-83-27-80,Household,"Mainland, Tanzania",Iringa,739,6920,229,No,No,No,No,No,No,Yes,No,
04-83-37-09,Household,"Mainland, Tanzania",Tabora,289,6972,322,No,No,No,No,No,No,Yes,,
04-83-51-96,Household,"Mainland, Tanzania",Arusha,212,3990,260,No,No,No,No,No,No,Yes,No,
04-83-53-96,Household,"Mainland, Tanzania",Dodoma,351,3105,1040,No,No,No,No,No,No,Yes,No,
04-83-62-85,Household,"Mainland, Tanzania",Ruvuma,517,7159,695,No,No,No,No,No,No,Yes,No,
04-83-69-01,Household,"Mainland, Tanzania",Geita,958,7019,346,No,No,No,No,No,No,Yes,No,
04-83-94-37,Household,"Mainland, Tanzania",Mwanza,275,5462,637,No,No,No,No,No,No,Yes,,
04-84-01-78,Household,"Mainland, Tanzania",Mbeya,207,2411,223,No,No,No,No,No,No,Yes,No,
04-84-13-78,Household,"Mainland, Tanzania",Songwe,745,9046,400,No,No,No,No,No,No,Yes,No,
04-84-19-65,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,No,
04-84-29-23,Household,"Mainland, Tanzania",Mbeya,671,8205,1112,No,No,No,No,No,No,Yes,,
04-84-32-61,Household,"Mainland, Tanzania",Dodoma,851,9116,626,No,No,No,No,No,No,Yes,No,
04-84-38-05,Household,"Mainland, Tanzania",Mwanza,275,7100,445,No,No,No,No,No,No,Yes,,
04-84-42-58,Household,"Mainland, Tanzania",Ruvuma,517,4593,751,No,No,No,No,No,No,Yes,No,
04-84-55-46,Household,"Mainland, Tanzania",Mbeya,671,9542,719,No,No,No,No,No,No,Yes,No,
04-84-71-19,Household,"Mainland, Tanzania",Geita,958,6538,336,No,No,No,No,No,No,Yes,No,
04-84-73-16,Household,"Mainland, Tanzania",Rukwa,488,6459,670,No,No,No,No,No,No,Yes,Yes,1
04-84-77-62,Household,"Mainland, Tanzania",Tabora,289,4943,345,No,No,No,No,No,No,Yes,No,
04-84-86-38,Household,"Mainland, Tanzania",Songwe,867,8300,659,No,No,No,No,No,No,Yes,,
04-85-04-26,Household,"Mainland, Tanzania",Mwanza,114,1225,419,No,No,No,No,No,No,Yes,,
04-85-37-80,Household,"Mainland, Tanzania",Singida,788,3494,514,No,No,No,No,No,Yes,No,No,
04-85-40-67,Household,Zanzibar,Kaskazini Unguja,609,2254,90,No,No,No,No,No,No,Yes,No,
04-85-41-61,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,,
04-85-45-92,Household,"Mainland, Tanzania",Katavi,137,8875,323,No,No,No,No,No,No,Yes,No,
04-85-49-44,Household,"Mainland, Tanzania",Dodoma,851,3478,458,No,No,No,No,No,No,Yes,No,
04-85-92-16,Household,"Mainland, Tanzania",Manyara,947,6207,246,No,No,No,No,No,No,Yes,,
04-86-03-32,Household,"Mainland, Tanzania",Singida,689,5215,667,No,No,No,No,No,No,Yes,No,
04-86-40-42,Household,"Mainland, Tanzania",Geita,958,7333,368,No,No,No,No,No,No,Yes,,
04-86-46-24,Household,"Mainland, Tanzania",Tabora,289,6144,468,No,No,No,No,No,No,Yes,No,
04-86-53-66,Household,"Mainland, Tanzania",Singida,689,7605,830,No,No,No,No,No,No,Yes,No,
04-87-02-58,Household,"Mainland, Tanzania",Ruvuma,986,6848,403,No,No,No,No,No,No,Yes,No,
04-87-03-11,Household,"Mainland, Tanzania",Mwanza,275,6990,574,No,No,No,No,No,No,Yes,,
04-87-03-32,Household,"Mainland, Tanzania",Iringa,378,6348,348,No,No,No,No,No,No,Yes,,
04-87-09-55,Household,"Mainland, Tanzania",Kagera,659,4182,960,No,No,No,No,No,No,Yes,,
04-87-18-17,Household,"Mainland, Tanzania",Katavi,137,8875,323,No,No,No,No,No,No,Yes,No,
04-87-27-50,Household,"Mainland, Tanzania",Ruvuma,517,7638,794,No,No,No,No,No,No,Yes,No,
04-87-29-71,Household,Zanzibar,Kusini Pemba,198,1781,90,No,No,No,No,No,No,Yes,,
04-87-31-75,Household,"Mainland, Tanzania",Iringa,789,9008,704,No,No,No,No,No,No,Yes,No,
04-87-50-13,Household,"Mainland, Tanzania",Songwe,745,9046,400,No,No,No,No,No,No,Yes,,
04-87-55-96,Household,"Mainland, Tanzania",Ruvuma,912,5866,878,No,No,No,No,Yes,No,No,No,
04-87-65-31,Household,"Mainland, Tanzania",Arusha,612,9582,514,No,No,No,No,No,No,Yes,No,
04-87-87-89,Household,"Mainland, Tanzania",Mbeya,597,8410,245,No,No,No,No,No,No,Yes,No,
04-87-88-95,Household,"Mainland, Tanzania",Iringa,789,9215,491,No,No,No,No,No,No,Yes,No,
04-88-15-24,Household,"Mainland, Tanzania",Katavi,137,2299,378,No,No,No,No,No,No,Yes,No,
04-88-27-40,Household,"Mainland, Tanzania",Kilimanjaro,341,4988,667,No,No,No,No,No,No,Yes,No,
04-88-53-24,Household,"Mainland, Tanzania",Mtwara,984,1207,698,No,No,No,No,No,No,Yes,,
04-88-54-55,Household,"Mainland, Tanzania",Tabora,447,6904,627,No,No,No,No,No,No,Yes,No,
04-88-59-63,Household,"Mainland, Tanzania",Njombe,282,8738,738,No,No,No,No,No,No,Yes,No,
04-88-78-92,Household,"Mainland, Tanzania",Manyara,471,1935,316,No,No,No,No,No,No,Yes,No,
04-88-86-75,Household,"Mainland, Tanzania",Mara,558,4718,432,No,No,No,No,No,No,Yes,,
04-89-05-65,Household,"Mainland, Tanzania",Mtwara,513,7441,1121,No,No,No,No,No,No,Yes,,
04-89-06-18,Household,"Mainland, Tanzania",Kigoma,397,1717,949,No,No,No,No,No,No,Yes,No,
04-89-10-39,Household,"Mainland, Tanzania",Simiyu,949,9758,596,No,No,No,No,No,No,Yes,No,
04-89-38-28,Household,"Mainland, Tanzania",Geita,958,9822,411,No,No,No,No,No,No,Yes,No,
04-89-39-51,Household,"Mainland, Tanzania",Shinyanga,744,6340,605,No,No,No,No,No,No,Yes,No,
04-89-40-49,Household,"Mainland, Tanzania",Shinyanga,744,2269,592,No,No,No,No,No,No,Yes,,
04-89-50-26,Household,"Mainland, Tanzania",Mtwara,513,7698,1302,No,No,No,No,No,No,Yes,,
04-89-70-93,Household,"Mainland, Tanzania",Geita,216,4170,464,No,No,No,No,No,No,Yes,,
04-89-75-44,,"Mainland, Tanzania",,,3266,,,,,,,,,No,
04-89-85-38,Household,"Mainland, Tanzania",Songwe,867,1147,307,No,No,No,No,No,No,Yes,No,
04-89-95-67,Household,"Mainland, Tanzania",Dodoma,302,3713,552,No,No,No,No,No,No,Yes,No,
04-89-95-69,Household,"Mainland, Tanzania",Mara,489,7349,604,No,No,No,No,No,No,Yes,No,
04-90-19-35,Household,"Mainland, Tanzania",Katavi,137,6229,401,No,No,No,No,No,No,Yes,No,
04-90-26-41,Household,"Mainland, Tanzania",Njombe,282,4618,698,No,No,No,No,No,No,Yes,No,
04-90-69-20,Household,"Mainland, Tanzania",Arusha,612,9582,514,No,No,No,No,No,No,Yes,No,
04-90-69-41,Household,"Mainland, Tanzania",Kagera,273,5755,2423,No,No,No,No,No,No,Yes,,
04-90-72-77,Household,"Mainland, Tanzania",Shinyanga,456,9458,488,No,No,No,No,No,No,Yes,,
04-90-85-45,Household,"Mainland, Tanzania",Kilimanjaro,341,4537,798,No,No,No,No,No,No,Yes,No,
04-90-87-60,Household,"Mainland, Tanzania",Manyara,947,7744,274,No,No,No,No,No,No,Yes,No,
04-91-15-74,Household,"Mainland, Tanzania",Mbeya,597,8934,541,No,No,No,No,No,No,Yes,No,
04-91-21-49,Household,"Mainland, Tanzania",Mwanza,646,9792,636,No,No,No,No,No,No,Yes,,
04-91-26-34,Household,"Mainland, Tanzania",Dodoma,351,5024,884,No,No,No,No,No,No,Yes,,
04-91-26-98,Household,"Mainland, Tanzania",Singida,689,8790,718,No,No,No,No,No,No,Yes,No,
04-91-35-91,Household,"Mainland, Tanzania",Dodoma,351,6458,1068,No,No,No,No,No,No,Yes,No,
04-91-38-20,Household,"Mainland, Tanzania",Tabora,289,8367,219,No,No,No,No,No,No,Yes,No,
04-91-41-17,Household,"Mainland, Tanzania",Tanga,981,3108,852,No,No,No,No,No,No,Yes,,
04-91-55-29,Household,"Mainland, Tanzania",Mwanza,275,4546,600,No,No,No,No,No,No,Yes,No,
04-91-75-05,Household,"Mainland, Tanzania",Singida,689,1883,700,No,No,No,No,No,No,Yes,No,
04-91-80-60,Household,"Mainland, Tanzania",Katavi,137,3183,345,No,No,No,No,No,No,Yes,No,
04-92-34-40,Household,"Mainland, Tanzania",Tanga,981,2546,682,No,No,No,No,No,No,Yes,,
04-92-55-44,Household,Zanzibar,Kaskazini Pemba,842,3951,63,No,No,No,No,No,No,Yes,No,
04-92-64-31,Household,"Mainland, Tanzania",Simiyu,563,7903,372,No,No,No,No,No,No,Yes,No,
04-92-82-11,Household,"Mainland, Tanzania",Ruvuma,517,8678,636,Yes,No,No,No,No,No,No,No,
04-92-84-13,Household,"Mainland, Tanzania",Mtwara,984,7983,743,No,No,No,No,No,No,Yes,No,
04-93-12-15,Household,"Mainland, Tanzania",Tanga,981,2546,682,No,No,No,No,No,No,Yes,No,
04-93-37-20,Household,"Mainland, Tanzania",Njombe,658,3425,1075,No,No,No,No,No,No,Yes,,
04-93-43-54,Household,"Mainland, Tanzania",Dodoma,302,3089,494,No,No,No,No,No,No,Yes,No,
04-93-67-05,Household,"Mainland, Tanzania",Mara,489,4474,808,No,No,No,No,No,No,Yes,,
04-93-91-19,Household,"Mainland, Tanzania",Pwani,277,6480,438,No,No,No,No,No,No,Yes,No,
04-93-97-74,Household,"Mainland, Tanzania",Geita,216,5791,671,No,No,No,No,No,No,Yes,,
04-94-06-52,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,No,
04-94-13-95,Household,"Mainland, Tanzania",Kilimanjaro,170,9033,485,No,No,No,No,No,No,Yes,No,
04-94-19-26,Household,Zanzibar,Kaskazini Unguja,609,9373,95,No,No,No,No,No,No,Yes,Yes,1
04-94-29-25,Household,"Mainland, Tanzania",Kigoma,582,9099,719,No,No,No,No,No,No,Yes,,
04-94-51-97,Household,"Mainland, Tanzania",Iringa,789,4431,580,No,No,No,No,No,No,Yes,No,
04-94-55-50,Household,"Mainland, Tanzania",Tanga,981,9113,600,No,No,No,No,No,No,Yes,No,
04-94-58-41,Household,"Mainland, Tanzania",Lindi,584,7340,579,No,No,No,No,No,No,Yes,,
04-94-68-61,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,No,
04-94-72-24,Household,"Mainland, Tanzania",Manyara,471,1650,444,No,No,No,No,No,No,Yes,No,
04-94-79-62,Household,"Mainland, Tanzania",Kilimanjaro,170,7132,535,No,No,No,No,No,No,Yes,No,
04-94-80-63,Household,"Mainland, Tanzania",Singida,689,4579,693,No,No,No,No,No,No,Yes,No,
04-94-84-47,Household,"Mainland, Tanzania",Mara,489,3325,656,No,No,No,No,No,No,Yes,No,
04-95-05-95,Household,"Mainland, Tanzania",Kilimanjaro,170,5483,417,No,No,No,No,No,No,Yes,No,
04-95-09-51,Household,"Mainland, Tanzania",Tabora,289,8634,378,No,No,No,No,No,No,Yes,No,
04-95-31-29,Household,"Mainland, Tanzania",Kilimanjaro,170,7132,535,No,No,No,No,No,No,Yes,No,
04-95-43-42,Household,"Mainland, Tanzania",Shinyanga,890,2596,860,No,No,No,No,No,No,Yes,,
04-95-79-46,Household,"Mainland, Tanzania",Dodoma,302,2388,507,No,No,No,No,No,No,Yes,No,
04-95-83-39,Household,"Mainland, Tanzania",Arusha,212,3953,148,No,No,No,No,No,No,Yes,No,
04-95-90-68,Household,"Mainland, Tanzania",Mara,925,4763,316,No,No,No,No,No,No,Yes,No,
04-95-91-53,Household,"Mainland, Tanzania",Arusha,612,1840,333,No,No,No,No,No,No,Yes,,
04-95-94-53,Household,"Mainland, Tanzania",Kagera,269,2794,1164,No,No,No,No,No,No,Yes,,
04-96-01-00,Household,"Mainland, Tanzania",Katavi,137,6642,326,No,No,No,No,No,No,Yes,No,
04-96-05-39,Household,"Mainland, Tanzania",Geita,301,9735,584,No,No,No,No,No,No,Yes,,
04-96-14-46,Household,"Mainland, Tanzania",Singida,337,7932,556,No,No,No,No,No,No,Yes,No,
04-96-72-11,Household,"Mainland, Tanzania",Tabora,289,9964,824,No,No,No,No,No,No,Yes,,
04-96-95-79,Household,"Mainland, Tanzania",Katavi,856,2463,681,No,No,No,No,No,No,Yes,,
04-97-21-94,Household,"Mainland, Tanzania",Mbeya,597,9753,461,No,No,No,No,No,No,Yes,,
04-97-23-07,Household,"Mainland, Tanzania",Dodoma,851,5342,576,No,No,No,No,No,No,Yes,No,
04-97-28-29,Household,"Mainland, Tanzania",Mtwara,513,8047,1130,No,No,No,No,No,No,Yes,,
04-97-34-15,Household,"Mainland, Tanzania",Shinyanga,456,3559,533,No,No,No,No,No,No,Yes,No,
04-97-53-50,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,Yes,1
04-97-58-00,Household,"Mainland, Tanzania",Kilimanjaro,341,2057,550,No,No,No,No,No,No,Yes,No,
04-97-64-02,Household,Zanzibar,Kusini Pemba,293,1104,144,No,No,No,No,No,Yes,No,No,
04-97-67-33,Household,"Mainland, Tanzania",Kagera,659,1311,1044,No,No,No,No,No,Yes,No,No,
04-97-79-14,Household,"Mainland, Tanzania",Manyara,947,8180,234,No,No,No,No,No,No,Yes,No,
04-97-82-18,Household,"Mainland, Tanzania",Mwanza,275,5766,650,No,No,No,No,No,No,Yes,No,
04-97-89-47,Household,"Mainland, Tanzania",Kagera,659,1618,1694,No,No,No,No,No,No,Yes,,
04-97-93-27,Household,"Mainland, Tanzania",Arusha,792,9559,585,No,No,No,No,Yes,No,No,No,
04-97-95-32,Household,"Mainland, Tanzania",Mwanza,275,6268,508,No,No,No,No,No,No,Yes,No,
04-97-97-11,Household,"Mainland, Tanzania",Tanga,981,8044,794,No,No,No,No,No,No,Yes,,
04-98-04-16,Household,"Mainland, Tanzania",Ruvuma,912,3817,418,Yes,No,No,No,No,No,No,No,
04-98-06-30,Household,"Mainland, Tanzania",Mbeya,597,9723,339,No,No,No,No,No,No,Yes,,
04-98-09-03,Household,"Mainland, Tanzania",Rukwa,488,9142,805,No,No,No,No,No,No,Yes,No,
04-98-09-97,Household,"Mainland, Tanzania",Manyara,471,8919,370,No,No,No,No,No,No,Yes,,
04-98-16-42,Household,"Mainland, Tanzania",Geita,958,1592,276,No,No,No,No,No,No,Yes,No,
04-98-17-41,Household,"Mainland, Tanzania",Mbeya,597,8330,271,No,No,No,No,No,No,Yes,No,
04-98-71-14,Household,"Mainland, Tanzania",Singida,689,5215,667,No,No,No,No,No,No,Yes,No,
04-98-75-15,Household,"Mainland, Tanzania",Manyara,203,5444,216,No,No,No,No,No,No,Yes,No,
04-98-81-14,Household,"Mainland, Tanzania",Singida,689,8661,802,No,No,No,No,No,No,Yes,No,
04-98-88-73,Household,"Mainland, Tanzania",Kilimanjaro,170,3958,428,No,No,No,No,No,No,Yes,No,
04-99-09-65,Household,"Mainland, Tanzania",Mwanza,114,7963,282,No,No,No,No,No,No,Yes,No,
04-99-11-85,Household,"Mainland, Tanzania",Mwanza,275,9793,463,No,No,No,No,No,No,Yes,,
04-99-13-49,Household,"Mainland, Tanzania",Mara,489,4731,526,No,No,No,No,No,No,Yes,No,
04-99-15-17,Household,"Mainland, Tanzania",Tabora,289,2325,389,No,No,No,No,No,No,Yes,No,
04-99-24-89,Household,"Mainland, Tanzania",Dar es Salaam,102,3082,388,No,No,No,No,No,No,Yes,,
04-99-32-72,Household,"Mainland, Tanzania",Dodoma,351,1870,955,No,No,No,No,No,No,Yes,No,
04-99-37-68,Household,"Mainland, Tanzania",Mwanza,275,4103,554,No,No,No,No,No,No,Yes,No,
04-99-43-30,Household,"Mainland, Tanzania",Iringa,739,4971,223,No,No,No,No,No,No,Yes,No,
04-99-70-47,Household,"Mainland, Tanzania",Mbeya,597,4634,352,No,No,No,No,No,No,Yes,,
04-99-70-85,Household,"Mainland, Tanzania",Tabora,447,6904,627,No,No,No,No,No,No,Yes,No,
04-99-82-44,Household,"Mainland, Tanzania",Singida,337,3097,451,No,No,No,No,No,No,Yes,No,
05-00-05-00,Household,"Mainland, Tanzania",Katavi,242,3154,310,No,No,No,No,No,No,Yes,,
05-00-09-66,Household,"Mainland, Tanzania",Katavi,137,6229,401,No,No,No,No,No,No,Yes,No,
05-00-12-07,Household,"Mainland, Tanzania",Dodoma,302,9516,513,No,No,No,No,No,No,Yes,No,
05-00-16-04,Household,"Mainland, Tanzania",Iringa,739,4794,543,No,No,No,No,No,No,Yes,No,
05-00-17-93,Household,"Mainland, Tanzania",Tanga,981,1665,594,No,No,No,No,No,No,Yes,,
05-00-30-39,Household,"Mainland, Tanzania",Mara,925,5649,418,No,No,No,No,No,No,Yes,No,
05-00-37-52,Household,"Mainland, Tanzania",Dodoma,351,6722,540,No,No,No,No,No,No,Yes,No,
05-00-38-56,Household,"Mainland, Tanzania",Simiyu,350,5959,347,No,No,No,No,No,No,Yes,No,
05-00-39-87,Household,"Mainland, Tanzania",Rukwa,488,7653,723,No,No,No,No,No,No,Yes,No,
05-00-43-06,Household,"Mainland, Tanzania",Manyara,947,6683,276,No,No,No,No,No,No,Yes,No,
05-00-66-87,Household,Zanzibar,Kaskazini Unguja,953,2308,95,Yes,No,No,No,No,No,No,No,
05-00-81-44,Household,"Mainland, Tanzania",Tabora,289,1412,232,No,No,No,No,No,No,Yes,No,
05-00-91-56,Household,"Mainland, Tanzania",Tabora,447,9334,396,No,No,No,No,No,No,Yes,No,
05-01-13-64,Household,"Mainland, Tanzania",Kilimanjaro,341,9763,992,No,No,No,No,No,No,Yes,No,
05-01-19-71,Household,"Mainland, Tanzania",Geita,958,4239,385,No,No,No,No,No,No,Yes,No,
05-01-23-74,Household,"Mainland, Tanzania",Tabora,289,4943,345,No,No,No,No,No,No,Yes,No,
05-01-35-05,Household,"Mainland, Tanzania",Kilimanjaro,341,8528,701,No,No,No,No,No,No,Yes,No,
05-01-59-72,Household,"Mainland, Tanzania",Dodoma,351,2422,908,No,No,No,No,No,No,Yes,No,
05-01-69-04,Household,"Mainland, Tanzania",Arusha,212,3420,262,No,No,No,No,No,No,Yes,No,
05-01-74-30,Household,Zanzibar,Kusini Pemba,293,5937,169,No,No,No,No,No,No,Yes,,
05-01-75-41,Household,"Mainland, Tanzania",Manyara,947,5722,221,No,No,No,No,No,No,Yes,No,
05-01-77-36,Household,"Mainland, Tanzania",Ruvuma,912,8497,762,Yes,No,No,No,No,Yes,No,No,
05-01-82-89,Household,"Mainland, Tanzania",Tabora,289,2818,415,No,No,No,No,No,No,Yes,No,
05-01-88-99,Household,"Mainland, Tanzania",Dodoma,302,7008,572,No,No,No,No,No,No,Yes,,
05-01-94-18,Household,"Mainland, Tanzania",Tabora,728,5375,727,No,No,No,No,No,No,Yes,,
05-01-95-49,Household,"Mainland, Tanzania",Tabora,289,1752,716,No,No,No,No,No,No,Yes,,
05-02-03-75,Household,"Mainland, Tanzania",Dar es Salaam,102,3082,388,No,No,No,No,No,No,Yes,No,
05-02-10-82,Household,"Mainland, Tanzania",Tanga,981,4719,779,No,No,No,No,No,No,Yes,No,
05-02-11-12,Household,"Mainland, Tanzania",Geita,216,1537,559,No,No,No,No,No,No,Yes,No,
05-02-17-53,Household,"Mainland, Tanzania",Mwanza,114,9029,240,No,No,No,No,No,No,Yes,,
05-02-33-04,Household,"Mainland, Tanzania",Katavi,242,7383,403,No,No,No,No,No,No,Yes,No,
05-02-41-95,Household,"Mainland, Tanzania",Singida,337,6619,505,No,No,No,No,No,No,Yes,No,
05-02-55-49,Household,"Mainland, Tanzania",Tabora,289,4943,345,No,No,No,No,No,No,Yes,No,
05-02-57-38,Household,"Mainland, Tanzania",Tabora,289,8367,219,No,No,No,No,No,No,Yes,No,
05-02-87-50,Household,"Mainland, Tanzania",Kigoma,753,2272,846,No,No,No,No,No,No,Yes,No,
05-03-24-84,Household,"Mainland, Tanzania",Geita,216,8849,622,Yes,No,No,No,No,No,No,No,
05-03-30-12,Household,"Mainland, Tanzania",Njombe,658,1043,338,No,No,No,No,No,No,Yes,No,
05-03-34-60,Household,"Mainland, Tanzania",Singida,788,1319,518,No,No,No,No,No,No,Yes,Yes,3
05-03-45-99,Household,"Mainland, Tanzania",Ruvuma,912,8497,762,No,No,No,No,No,No,Yes,No,
05-03-49-42,Household,"Mainland, Tanzania",Rukwa,488,6459,670,No,No,No,No,No,No,Yes,No,
05-03-77-64,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,,
05-03-85-52,Household,"Mainland, Tanzania",Morogoro,872,7238,897,No,No,No,Yes,No,No,No,No,
05-03-86-16,Household,"Mainland, Tanzania",Dodoma,302,9134,577,No,No,No,No,No,No,Yes,No,
05-03-86-73,Household,"Mainland, Tanzania",Geita,216,4170,464,No,No,No,No,No,No,Yes,No,
05-03-89-26,Household,"Mainland, Tanzania",Mtwara,513,7698,1302,No,No,No,No,No,No,Yes,No,
05-04-02-50,Household,"Mainland, Tanzania",Manyara,947,9333,238,No,No,No,No,No,No,Yes,No,
05-04-11-46,Household,Zanzibar,Kusini Unguja,361,5891,99,No,No,No,No,No,No,Yes,,
05-04-15-30,Household,"Mainland, Tanzania",Kilimanjaro,341,4537,798,No,No,No,No,No,No,Yes,No,
05-04-16-12,Household,"Mainland, Tanzania",Songwe,249,9304,1011,No,No,No,No,No,No,Yes,,
05-04-18-20,Household,"Mainland, Tanzania",Lindi,388,6825,1152,No,No,No,No,No,No,Yes,No,
05-04-24-75,Household,"Mainland, Tanzania",Iringa,378,1864,387,No,No,No,No,No,No,Yes,No,
05-04-25-63,Household,"Mainland, Tanzania",Singida,788,2676,470,No,No,No,No,No,No,Yes,No,
05-04-33-15,Household,"Mainland, Tanzania",Mwanza,275,8524,459,No,No,No,No,No,No,Yes,,
05-04-38-62,Household,"Mainland, Tanzania",Manyara,471,6095,368,No,No,No,No,No,No,Yes,,
05-04-46-32,Household,"Mainland, Tanzania",Arusha,212,7492,311,No,No,No,No,Yes,No,No,No,
05-04-52-92,Household,"Mainland, Tanzania",Mtwara,513,6315,1005,No,No,No,No,No,No,Yes,,
05-04-58-70,Household,"Mainland, Tanzania",Geita,301,9735,584,No,No,No,No,No,No,Yes,No,
05-04-61-27,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,No,
05-04-65-20,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,No,
05-04-89-20,Household,"Mainland, Tanzania",Kigoma,397,1717,949,No,No,No,No,No,No,Yes,No,
05-05-07-78,Household,"Mainland, Tanzania",Tabora,447,2718,702,No,No,No,No,No,No,Yes,No,
05-05-08-04,Household,"Mainland, Tanzania",Songwe,745,6934,331,No,No,No,No,No,No,Yes,,
05-05-10-48,Household,"Mainland, Tanzania",Songwe,867,7033,334,No,No,No,No,No,No,Yes,No,
05-05-16-12,Household,"Mainland, Tanzania",Katavi,137,8875,323,No,No,No,No,No,No,Yes,,
05-05-20-28,Household,"Mainland, Tanzania",Tabora,728,5724,464,No,No,No,No,No,No,Yes,No,
05-05-31-15,Household,"Mainland, Tanzania",Shinyanga,744,6426,565,No,No,No,No,No,No,Yes,,
05-05-31-65,Household,"Mainland, Tanzania",Kagera,273,3918,650,No,No,No,No,No,Yes,No,,
05-05-51-26,Household,Zanzibar,Kaskazini Unguja,145,8372,74,No,No,No,No,No,No,Yes,,
05-05-63-24,Household,"Mainland, Tanzania",Tabora,728,9174,581,No,No,No,No,No,No,Yes,No,
05-05-63-80,Household,"Mainland, Tanzania",Katavi,242,9592,380,No,No,No,No,No,No,Yes,No,
05-05-72-35,Household,"Mainland, Tanzania",Tanga,657,9605,546,No,No,No,No,No,Yes,No,No,
